gameId,playId,specialTeamsPlayType,specialTeamsResult,kickLength,kickReturnYardage,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual
2019101700,3923,Punt,Return,48,1,OK,0.86,2.12,4.91,N,C,C
2019102000,290,Field Goal,Kick Attempt Good,52,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,587,Field Goal,Kick Attempt No Good,40,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,678,Punt,Return,42,0,OK,0.85,2.14,3.59,N,C,C
2019102000,807,Field Goal,Kick Attempt Good,55,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,960,Punt,Return,37,3,OK,0.86,2.14,4.44,A,L,L
2019102000,1273,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,1501,Punt,Out of Bounds,37,NA,OK,0.88,2.19,4.47,N,L,L
2019102000,1700,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,1857,Field Goal,Kick Attempt Good,25,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,1988,Field Goal,Kick Attempt No Good,50,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,2101,Punt,Out of Bounds,20,NA,H,0.88,2.26,4.28,N,R,R
2019102000,2229,Punt,Return,50,35,OK,0.85,2.2,4.57,N,C,C
2019102000,2548,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,2817,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,2931,Punt,Return,39,-2,OK,0.84,2.17,3.99,N,C,C
2019102000,3019,Punt,Downed,43,NA,OK,0.87,2.22,3.54,N,L,L
2019102000,3663,Field Goal,Kick Attempt Good,20,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,3884,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102000,4061,Punt,Return,32,-6,OK,0.86,2.04,4.71,A,C,C
2019102000,4103,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,358,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,547,Punt,Return,43,6,OK,0.85,2.23,4.03,N,C,C
2019102001,753,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,1064,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,1367,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,1631,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,1732,Punt,Fair Catch,45,NA,OK,0.9,2.17,5.51,N,C,C
2019102001,1838,Punt,Return,47,7,OK,1,2.23,3.57,N,C,C
2019102001,2486,Field Goal,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,3088,Punt,Touchback,57,NA,OK,0.85,2.2,4.94,N,C,C
2019102001,3209,Punt,Fair Catch,43,NA,OK,0.95,2.02,4.57,A,C,C
2019102001,3404,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,3558,Punt,Return,49,9,OK,0.98,2.21,4.82,N,C,C
2019102001,3680,Punt,Return,39,19,L,0.97,2.16,4.18,N,R,R
2019102001,4093,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102001,4132,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102002,371,Punt,Return,55,0,OK,0.87,2.14,4.63,N,L,L
2019102002,534,Punt,Return,48,5,OK,0.77,2.07,4.8,N,L,L
2019102002,649,Punt,Downed,38,NA,OK,0.86,2.1,4.13,A,C,C
2019102002,732,Punt,Fair Catch,42,NA,OK,0.64,1.74,5.01,N,L,L
2019102002,815,Punt,Downed,49,NA,OK,0.85,2.08,4.35,A,C,C
2019102002,1017,Punt,Fair Catch,28,NA,OK,0.8,2.04,4.61,N,R,R
2019102002,1100,Punt,Return,58,15,OK,0.83,2.12,4.3,N,C,C
2019102002,1375,Field Goal,Kick Attempt Good,21,NA,NA,NA,NA,NA,NA,NA,NA
2019102002,1745,Punt,Touchback,53,NA,<,0.88,2.18,4.34,N,L,L
2019102002,2047,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102002,2316,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2019102002,3006,Punt,Downed,49,NA,OK,0.86,2.12,4.78,N,C,C
2019102002,3106,Punt,Fair Catch,38,NA,OK,0.81,2.05,4.48,A,C,C
2019102002,3384,Field Goal,Kick Attempt Good,38,NA,NA,NA,NA,NA,NA,NA,NA
2019102002,3990,Punt,Out of Bounds,44,NA,OK,0.82,2.19,3.7,N,L,L
2019102002,4125,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102002,4431,Field Goal,Kick Attempt Good,26,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,329,Punt,Downed,33,NA,>,0.77,2.1,4.36,A,C,C
2019102003,458,Punt,Fair Catch,44,NA,OK,0.82,2.16,5.21,N,C,C
2019102003,703,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,865,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,1149,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,1530,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,1669,Punt,Return,62,0,OK,0.79,2.17,4.6,N,R,R
2019102003,2566,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,2960,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,3067,Punt,Return,55,9,OK,0.83,2.24,4.51,N,C,C
2019102003,3161,Punt,Return,54,0,OK,0.8,2.02,3.8,N,R,R
2019102003,3341,Field Goal,Kick Attempt Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,3625,Field Goal,Kick Attempt No Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,3972,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102003,4433,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,186,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,415,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,605,Punt,Fair Catch,59,NA,<,0.93,2.24,4.63,N,C,C
2019102004,765,Punt,Fair Catch,52,NA,OK,0.84,2.1,4.95,N,R,R
2019102004,1249,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,2448,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,2737,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,2974,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,3348,Punt,Return,57,15,OK,0.88,2.13,4.29,N,C,C
2019102004,3550,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102004,3651,Punt,Fair Catch,47,NA,OK,0.96,2.18,4.58,A,C,C
2019102004,3733,Punt,Return,57,32,OK,0.85,2.09,4.48,N,L,L
2019102004,3872,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,267,Punt,Downed,51,NA,OK,0.89,2.13,4.69,N,C,C
2019102005,575,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,1265,Field Goal,Kick Attempt Good,47,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,1496,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,1817,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,2054,Field Goal,Kick Attempt Good,26,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,2400,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,2557,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,3162,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,3496,Punt,Fair Catch,36,NA,<,0.92,2.13,4.53,A,L,L
2019102005,3741,Punt,Return,47,3,OK,0.87,2.1,4.46,A,L,L
2019102005,3910,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,4087,Punt,Downed,48,NA,OK,0.86,2.15,3.69,N,R,R
2019102005,4185,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102005,4352,Punt,Fair Catch,43,NA,OK,0.84,1.99,4.41,N,L,L
2019102006,351,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,581,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,710,Punt,Return,43,3,H,0.88,2.33,3.84,N,C,C
2019102006,1064,Field Goal,Kick Attempt Good,47,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,1243,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,1364,Punt,Blocked Punt,NA,NA,H,0.88,2.1,NA,NA,NA,NA
2019102006,1392,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,1696,Punt,Touchback,38,NA,>,0.87,2.2,4.18,A,C,C
2019102006,2144,Punt,Downed,31,NA,OK,0.86,2.1,4.47,A,L,L
2019102006,2301,Punt,Downed,38,NA,H,0.89,2.32,NA,N,L,L
2019102006,2420,Punt,Return,45,17,OK,0.85,2.17,3.57,N,C,C
2019102006,2744,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,3093,Field Goal,Kick Attempt No Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,3257,Punt,Out of Bounds,57,NA,OK,0.84,2.16,3.44,N,R,R
2019102006,3468,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102006,3672,Punt,Out of Bounds,29,NA,OK,0.86,2.14,3.77,A,R,R
2019102006,3933,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2019102007,366,Field Goal,Kick Attempt No Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2019102007,521,Punt,Return,48,0,OK,0.9,2.26,4.25,N,C,C
2019102007,997,Field Goal,Kick Attempt No Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2019102007,1446,Punt,Downed,46,NA,OK,0.85,2.02,2.88,A,C,C
2019102007,1570,Punt,Out of Bounds,57,NA,H,0.82,2.23,4.46,N,R,R
2019102007,2842,Field Goal,Kick Attempt Good,22,NA,NA,NA,NA,NA,NA,NA,NA
2019102007,2956,Punt,Return,51,13,OK,0.8,2.1,4.81,N,C,C
2019102007,3262,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,390,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,503,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,833,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,1071,Punt,Downed,34,NA,OK,0.79,2.09,4.3,A,L,L
2019102008,1515,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,1800,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,2094,Punt,Fair Catch,50,NA,OK,0.83,2.15,4.44,N,R,R
2019102008,2184,Punt,Return,58,14,OK,0.86,2.08,4.43,N,C,C
2019102008,2418,Punt,Downed,35,NA,L,0.84,2.19,3.1,A,C,C
2019102008,2812,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,2990,Field Goal,Kick Attempt Good,50,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,3178,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102008,3306,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,127,Punt,Blocked Punt,NA,NA,OK,0.88,2.23,NA,NA,NA,NA
2019102009,294,Punt,Fair Catch,38,NA,OK,0.94,2.13,4.39,N,L,L
2019102009,484,Punt,Return,54,9,OK,0.89,2.13,4.32,A,L,L
2019102009,705,Punt,Out of Bounds,36,NA,OK,0.92,2.24,3.88,N,L,L
2019102009,956,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,992,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,1118,Punt,Return,58,10,OK,0.92,2.27,4.09,N,R,R
2019102009,1435,Field Goal,Kick Attempt Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,1798,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,1934,Punt,Downed,34,NA,OK,0.96,2.22,3.33,A,C,C
2019102009,2168,Field Goal,Kick Attempt No Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,2314,Punt,Return,51,23,OK,0.89,2.17,4.4,A,L,L
2019102009,2417,Punt,Return,37,-4,OK,0.83,2.11,4.04,N,C,C
2019102009,2510,Punt,Return,45,0,OK,0.87,2.24,4.11,A,C,C
2019102009,2753,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,3009,Punt,Return,36,0,OK,0.82,2.08,4.56,A,L,L
2019102009,3419,Punt,Return,43,14,OK,0.88,2.11,4.4,A,L,L
2019102009,3712,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,4149,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102009,4763,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,256,Field Goal,Kick Attempt Good,25,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,364,Punt,Return,46,2,OK,0.9,2.08,4.54,N,C,C
2019102010,535,Punt,Return,43,6,OK,0.82,2.16,4.1,A,L,L
2019102010,882,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,1112,Field Goal,Kick Attempt Good,28,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,1446,Field Goal,Kick Attempt Good,34,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,1554,Punt,Return,46,6,OK,0.91,2.25,3.66,N,C,C
2019102010,1681,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,2134,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,2388,Punt,Return,52,6,OK,0.9,2.05,4.47,N,C,C
2019102010,2502,Punt,Out of Bounds,43,NA,OK,0.89,2.21,3,N,R,R
2019102010,3021,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,3329,Punt,Touchback,56,NA,OK,0.87,2.01,4.23,A,L,L
2019102010,3717,Field Goal,Kick Attempt Good,22,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,3845,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102010,4094,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2019102011,333,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102011,518,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102011,1108,Punt,Fair Catch,52,NA,OK,0.84,1.98,4.45,A,L,L
2019102011,1639,Punt,Return,48,6,OK,0.99,2.08,4.06,A,C,C
2019102011,1909,Field Goal,Kick Attempt Good,26,NA,NA,NA,NA,NA,NA,NA,NA
2019102011,2026,Punt,Return,52,6,OK,0.98,2.14,4.45,A,C,C
2019102011,2217,Field Goal,Kick Attempt Good,63,NA,NA,NA,NA,NA,NA,NA,NA
2019102011,2430,Punt,Return,54,8,OK,0.97,2.05,4.37,N,R,R
2019102011,3240,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2019102011,3552,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102100,447,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102100,612,Field Goal,Kick Attempt Good,34,NA,NA,NA,NA,NA,NA,NA,NA
2019102100,724,Punt,Fair Catch,37,NA,OK,0.84,2.08,3.17,N,C,C
2019102100,910,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102100,1301,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102100,1693,Punt,Out of Bounds,37,NA,OK,0.84,2.11,3.9,N,L,L
2019102100,2108,Punt,Return,49,7,OK,0.82,2.07,3.69,A,L,L
2019102100,3011,Punt,Return,59,7,OK,0.84,2.12,5.17,N,C,C
2019102100,3149,Punt,Return,48,2,OK,0.84,2.02,4.04,A,C,C
2019102100,3623,Punt,Return,43,22,OK,0.82,2.09,4.13,N,C,C
2019102100,3764,Punt,Fair Catch,19,NA,OK,0.84,2.11,3.53,A,L,L
2019102100,4039,Punt,Downed,40,NA,OK,0.83,1.99,4.16,A,C,C
2019102100,4209,Punt,Muffed,42,NA,L,0.85,2.08,3.49,N,L,L
2019102100,4327,Punt,Downed,18,NA,OK,0.85,2.13,4.65,A,L,L
2019102100,4411,Punt,Downed,63,NA,OK,0.81,2.04,3.8,A,C,C
2019102400,510,Field Goal,Kick Attempt Good,50,NA,NA,NA,NA,NA,NA,NA,NA
2019102400,881,Field Goal,Kick Attempt Good,21,NA,NA,NA,NA,NA,NA,NA,NA
2019102400,1138,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2019102400,1429,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2019102400,1679,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102400,1832,Punt,Downed,63,NA,OK,0.83,1.99,4.75,N,R,R
2019102400,2119,Field Goal,Kick Attempt Good,27,NA,NA,NA,NA,NA,NA,NA,NA
2019102400,2820,Field Goal,Kick Attempt Good,40,NA,NA,NA,NA,NA,NA,NA,NA
2019102400,2928,Punt,Fair Catch,44,NA,OK,0.82,2,4.97,N,L,L
2019102700,447,Punt,Fair Catch,36,NA,OK,0.93,2.24,4.62,N,C,C
2019102700,610,Punt,Return,55,3,OK,0.84,2.12,5.17,A,L,L
2019102700,873,Field Goal,Kick Attempt No Good,51,NA,NA,NA,NA,NA,NA,NA,NA
2019102700,1028,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102700,1432,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102700,1603,Field Goal,Kick Attempt No Good,53,NA,NA,NA,NA,NA,NA,NA,NA
2019102700,1912,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102700,2480,Punt,Return,55,6,OK,0.85,2.08,4.93,N,R,R
2019102700,2749,Field Goal,Kick Attempt Good,47,NA,NA,NA,NA,NA,NA,NA,NA
2019102700,2876,Punt,Return,58,-1,OK,0.85,2.04,4.98,N,C,C
2019102700,3948,Punt,Downed,31,NA,OK,0.85,1.96,3.89,A,C,C
2019102700,4183,Field Goal,Kick Attempt Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2019102701,126,Punt,Downed,58,NA,OK,0.89,2.1,5.16,N,C,C
2019102701,279,Punt,Touchback,60,NA,OK,0.97,2.15,4.72,A,L,L
2019102701,374,Punt,Downed,44,NA,OK,0.93,2.25,3.84,N,L,L
2019102701,622,Field Goal,Kick Attempt Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2019102701,1042,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102701,1353,Punt,Touchback,44,NA,H,0.89,2.25,2.25,A,C,C
2019102701,1550,Punt,Touchback,45,NA,OK,0.92,1.93,3.68,A,C,C
2019102701,1727,Punt,Fair Catch,40,NA,OK,0.91,2.36,4.34,A,C,C
2019102701,2176,Field Goal,Kick Attempt No Good,53,NA,NA,NA,NA,NA,NA,NA,NA
2019102701,2303,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102701,2674,Extra Point,Blocked Kick Attempt,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102701,3110,Punt,Return,35,6,OK,0.94,2.2,3.56,N,C,C
2019102701,3396,Punt,Out of Bounds,40,NA,OK,0.87,2.23,3.78,A,C,L
2019102701,3876,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102701,4040,Punt,Out of Bounds,30,NA,OK,0.98,2.15,4.53,A,R,R
2019102702,125,Punt,Return,53,3,OK,1.02,2.22,3.93,N,L,L
2019102702,257,Punt,Return,44,0,OK,0.98,2.2,3.92,A,L,C
2019102702,413,Punt,Return,52,6,OK,0.96,2.12,3.93,N,C,C
2019102702,702,Field Goal,Kick Attempt No Good,33,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,894,Field Goal,Kick Attempt Good,22,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,1041,Punt,Return,54,24,OK,0.95,2.21,4.47,N,C,C
2019102702,1288,Punt,Fair Catch,48,NA,OK,0.92,2.18,3.87,A,L,L
2019102702,1441,Punt,Return,52,0,OK,0.98,2.2,3.29,N,R,R
2019102702,1669,Field Goal,Kick Attempt Good,25,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,1809,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,2209,Field Goal,Kick Attempt Good,19,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,2523,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,2907,Field Goal,Kick Attempt Good,20,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,3235,Field Goal,Kick Attempt No Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,3477,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102702,3848,Punt,Fair Catch,31,NA,OK,0.92,2.28,4.36,A,L,L
2019102702,3998,Punt,Return,58,17,OK,0.92,2.16,4.5,N,L,L
2019102702,4224,Field Goal,Kick Attempt No Good,41,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,161,Punt,Fair Catch,50,NA,H,0.98,2.32,4.6,N,R,R
2019102703,473,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,586,Punt,Fair Catch,48,NA,L,0.97,2.21,4.86,N,C,C
2019102703,771,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,1134,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,1392,Field Goal,Kick Attempt No Good,53,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,1624,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,2436,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,2914,Punt,Fair Catch,43,NA,OK,1.04,2.27,4.85,N,C,C
2019102703,3224,Punt,Return,37,4,OK,0.92,2.08,4.33,A,L,C
2019102703,3369,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102703,4068,Punt,Return,45,2,OK,0.9,2.24,4.87,N,C,C
2019102704,142,Punt,Out of Bounds,45,NA,OK,0.92,2.27,4.76,N,R,R
2019102704,392,Punt,Touchback,63,NA,OK,0.81,2.03,4.84,N,R,R
2019102704,478,Punt,Return,57,14,OK,0.97,2.3,4.19,N,C,C
2019102704,589,Punt,Return,52,0,OK,0.85,2.14,5.17,N,R,R
2019102704,815,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,1044,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,1142,Punt,Return,54,0,OK,0.97,2.31,4.44,N,C,C
2019102704,1286,Punt,Fair Catch,43,NA,OK,0.86,2.05,4.04,N,C,C
2019102704,1547,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,1674,Punt,Return,49,3,OK,0.89,2.18,4.66,N,L,L
2019102704,1853,Punt,Return,51,5,OK,0.89,2.21,3.35,N,L,L
2019102704,2183,Field Goal,Kick Attempt Good,33,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,2314,Punt,Return,49,13,OK,0.93,2.3,4.65,N,C,C
2019102704,2675,Field Goal,Kick Attempt Good,40,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,3321,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,3561,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,3860,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102704,4045,Punt,Fair Catch,36,NA,OK,0.97,2.19,4.48,A,L,L
2019102705,150,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102705,557,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102705,735,Punt,Downed,36,NA,OK,0.81,2.14,3.97,N,L,L
2019102705,850,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102705,999,Punt,Return,48,24,OK,0.87,2.18,4.39,A,L,C
2019102705,1166,Punt,Return,56,1,OK,0.88,2.13,4.26,N,R,R
2019102705,1631,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2019102705,2056,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2019102705,2278,Punt,Muffed,53,NA,OK,0.84,2.14,4.43,A,R,R
2019102705,2501,Punt,Fair Catch,39,NA,OK,0.77,2.16,4.69,N,L,L
2019102705,2582,Punt,Return,42,2,OK,0.86,2.19,4.49,A,C,C
2019102705,2800,Field Goal,Kick Attempt Good,24,NA,NA,NA,NA,NA,NA,NA,NA
2019102705,3287,Punt,Out of Bounds,37,NA,OK,0.85,2.33,4.29,A,L,L
2019102705,3622,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102705,3957,Punt,Fair Catch,41,NA,OK,0.84,1.98,5.09,N,C,C
2019102706,1147,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102706,1507,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102706,1612,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019102706,2149,Punt,Downed,52,NA,OK,0.86,1.93,3.19,N,L,C
