raceId,raceYear,driverId,constructorId,driverFirstName,driverLastName
961,2016,830,9,Max,Verstappen
961,2016,815,10,Sergio,PÃ©rez
961,2016,13,3,Felipe,Massa
961,2016,807,10,Nico,HÃ¼lkenberg
961,2016,154,210,Romain,Grosjean
961,2016,18,1,Jenson,Button
961,2016,821,210,Esteban,GutiÃ©rrez
961,2016,4,1,Fernando,Alonso
961,2016,832,5,Carlos,Sainz
961,2016,828,15,Marcus,Ericsson
961,2016,825,4,Kevin,Magnussen
961,2016,839,209,Esteban,Ocon
961,2016,826,5,Daniil,Kvyat
961,2016,836,209,Pascal,Wehrlein
961,2016,835,4,Jolyon,Palmer
961,2016,831,15,Felipe,Nasr
962,2016,3,131,Nico,Rosberg
962,2016,817,9,Daniel,Ricciardo
962,2016,1,131,Lewis,Hamilton
962,2016,8,6,Kimi,RÃ¤ikkÃ¶nen
962,2016,20,6,Sebastian,Vettel
962,2016,830,9,Max,Verstappen
962,2016,4,1,Fernando,Alonso
962,2016,815,10,Sergio,PÃ©rez
962,2016,826,5,Daniil,Kvyat
962,2016,825,4,Kevin,Magnussen
962,2016,821,210,Esteban,GutiÃ©rrez
962,2016,13,3,Felipe,Massa
962,2016,831,15,Felipe,Nasr
962,2016,832,5,Carlos,Sainz
962,2016,835,4,Jolyon,Palmer
962,2016,836,209,Pascal,Wehrlein
962,2016,828,15,Marcus,Ericsson
962,2016,839,209,Esteban,Ocon
962,2016,18,1,Jenson,Button
962,2016,822,3,Valtteri,Bottas
962,2016,807,10,Nico,HÃ¼lkenberg
962,2016,154,210,Romain,Grosjean
963,2016,817,9,Daniel,Ricciardo
963,2016,830,9,Max,Verstappen
963,2016,3,131,Nico,Rosberg
963,2016,8,6,Kimi,RÃ¤ikkÃ¶nen
963,2016,822,3,Valtteri,Bottas
963,2016,815,10,Sergio,PÃ©rez
963,2016,4,1,Fernando,Alonso
963,2016,807,10,Nico,HÃ¼lkenberg
963,2016,18,1,Jenson,Button
963,2016,835,4,Jolyon,Palmer
963,2016,832,5,Carlos,Sainz
963,2016,828,15,Marcus,Ericsson
963,2016,13,3,Felipe,Massa
963,2016,826,5,Daniil,Kvyat
963,2016,836,209,Pascal,Wehrlein
963,2016,839,209,Esteban,Ocon
963,2016,831,15,Felipe,Nasr
963,2016,1,131,Lewis,Hamilton
963,2016,821,210,Esteban,GutiÃ©rrez
963,2016,825,4,Kevin,Magnussen
963,2016,154,210,Romain,Grosjean
963,2016,20,6,Sebastian,Vettel
964,2016,3,131,Nico,Rosberg
964,2016,830,9,Max,Verstappen
964,2016,1,131,Lewis,Hamilton
964,2016,20,6,Sebastian,Vettel
964,2016,8,6,Kimi,RÃ¤ikkÃ¶nen
964,2016,817,9,Daniel,Ricciardo
964,2016,815,10,Sergio,PÃ©rez
964,2016,807,10,Nico,HÃ¼lkenberg
964,2016,13,3,Felipe,Massa
964,2016,822,3,Valtteri,Bottas
964,2016,154,210,Romain,Grosjean
964,2016,835,4,Jolyon,Palmer
964,2016,826,5,Daniil,Kvyat
964,2016,825,4,Kevin,Magnussen
964,2016,828,15,Marcus,Ericsson
964,2016,4,1,Fernando,Alonso
964,2016,832,5,Carlos,Sainz
964,2016,18,1,Jenson,Button
964,2016,831,15,Felipe,Nasr
964,2016,821,210,Esteban,GutiÃ©rrez
964,2016,839,209,Esteban,Ocon
964,2016,836,209,Pascal,Wehrlein
965,2016,1,131,Lewis,Hamilton
965,2016,3,131,Nico,Rosberg
965,2016,817,9,Daniel,Ricciardo
965,2016,20,6,Sebastian,Vettel
965,2016,4,1,Fernando,Alonso
965,2016,832,5,Carlos,Sainz
965,2016,13,3,Felipe,Massa
965,2016,815,10,Sergio,PÃ©rez
965,2016,18,1,Jenson,Button
965,2016,154,210,Romain,Grosjean
965,2016,826,5,Daniil,Kvyat
965,2016,825,4,Kevin,Magnussen
965,2016,835,4,Jolyon,Palmer
965,2016,828,15,Marcus,Ericsson
965,2016,831,15,Felipe,Nasr
965,2016,822,3,Valtteri,Bottas
965,2016,836,209,Pascal,Wehrlein
965,2016,839,209,Esteban,Ocon
965,2016,8,6,Kimi,RÃ¤ikkÃ¶nen
965,2016,830,9,Max,Verstappen
965,2016,821,210,Esteban,GutiÃ©rrez
965,2016,807,10,Nico,HÃ¼lkenberg
966,2016,1,131,Lewis,Hamilton
966,2016,3,131,Nico,Rosberg
966,2016,817,9,Daniel,Ricciardo
966,2016,830,9,Max,Verstappen
966,2016,20,6,Sebastian,Vettel
966,2016,8,6,Kimi,RÃ¤ikkÃ¶nen
966,2016,807,10,Nico,HÃ¼lkenberg
966,2016,822,3,Valtteri,Bottas
966,2016,13,3,Felipe,Massa
966,2016,815,10,Sergio,PÃ©rez
966,2016,828,15,Marcus,Ericsson
966,2016,18,1,Jenson,Button
966,2016,4,1,Fernando,Alonso
966,2016,835,4,Jolyon,Palmer
966,2016,831,15,Felipe,Nasr
966,2016,832,5,Carlos,Sainz
966,2016,825,4,Kevin,Magnussen
966,2016,826,5,Daniil,Kvyat
966,2016,821,210,Esteban,GutiÃ©rrez
966,2016,154,210,Romain,Grosjean
966,2016,839,209,Esteban,Ocon
966,2016,836,209,Pascal,Wehrlein
967,2016,1,131,Lewis,Hamilton
967,2016,3,131,Nico,Rosberg
967,2016,830,9,Max,Verstappen
967,2016,815,10,Sergio,PÃ©rez
967,2016,20,6,Sebastian,Vettel
967,2016,832,5,Carlos,Sainz
967,2016,807,10,Nico,HÃ¼lkenberg
967,2016,817,9,Daniel,Ricciardo
967,2016,831,15,Felipe,Nasr
967,2016,4,1,Fernando,Alonso
967,2016,822,3,Valtteri,Bottas
967,2016,839,209,Esteban,Ocon
967,2016,826,5,Daniil,Kvyat
967,2016,825,4,Kevin,Magnussen
967,2016,836,209,Pascal,Wehrlein
967,2016,18,1,Jenson,Button
967,2016,821,210,Esteban,GutiÃ©rrez
967,2016,13,3,Felipe,Massa
967,2016,835,4,Jolyon,Palmer
967,2016,8,6,Kimi,RÃ¤ikkÃ¶nen
967,2016,828,15,Marcus,Ericsson
967,2016,154,210,Romain,Grosjean
968,2016,1,131,Lewis,Hamilton
968,2016,3,131,Nico,Rosberg
968,2016,20,6,Sebastian,Vettel
968,2016,830,9,Max,Verstappen
968,2016,817,9,Daniel,Ricciardo
968,2016,8,6,Kimi,RÃ¤ikkÃ¶nen
968,2016,807,10,Nico,HÃ¼lkenberg
968,2016,815,10,Sergio,PÃ©rez
968,2016,13,3,Felipe,Massa
968,2016,4,1,Fernando,Alonso
968,2016,154,210,Romain,Grosjean
968,2016,821,210,Esteban,GutiÃ©rrez
968,2016,839,209,Esteban,Ocon
968,2016,836,209,Pascal,Wehrlein
968,2016,828,15,Marcus,Ericsson
968,2016,831,15,Felipe,Nasr
968,2016,835,4,Jolyon,Palmer
968,2016,832,5,Carlos,Sainz
968,2016,826,5,Daniil,Kvyat
968,2016,18,1,Jenson,Button
968,2016,822,3,Valtteri,Bottas
968,2016,825,4,Kevin,Magnussen
969,2017,20,6,Sebastian,Vettel
969,2017,1,131,Lewis,Hamilton
969,2017,822,131,Valtteri,Bottas
969,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
969,2017,830,9,Max,Verstappen
969,2017,13,3,Felipe,Massa
969,2017,815,10,Sergio,PÃ©rez
969,2017,832,5,Carlos,Sainz
969,2017,826,5,Daniil,Kvyat
969,2017,839,10,Esteban,Ocon
969,2017,807,4,Nico,HÃ¼lkenberg
969,2017,841,15,Antonio,Giovinazzi
969,2017,838,1,Stoffel,Vandoorne
969,2017,4,1,Fernando,Alonso
969,2017,825,210,Kevin,Magnussen
969,2017,840,3,Lance,Stroll
969,2017,817,9,Daniel,Ricciardo
969,2017,828,15,Marcus,Ericsson
969,2017,835,4,Jolyon,Palmer
969,2017,154,210,Romain,Grosjean
970,2017,1,131,Lewis,Hamilton
970,2017,20,6,Sebastian,Vettel
970,2017,830,9,Max,Verstappen
970,2017,817,9,Daniel,Ricciardo
970,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
970,2017,822,131,Valtteri,Bottas
970,2017,832,5,Carlos,Sainz
970,2017,825,210,Kevin,Magnussen
970,2017,815,10,Sergio,PÃ©rez
970,2017,839,10,Esteban,Ocon
970,2017,154,210,Romain,Grosjean
970,2017,807,4,Nico,HÃ¼lkenberg
970,2017,835,4,Jolyon,Palmer
970,2017,13,3,Felipe,Massa
970,2017,828,15,Marcus,Ericsson
970,2017,4,1,Fernando,Alonso
970,2017,826,5,Daniil,Kvyat
970,2017,838,1,Stoffel,Vandoorne
970,2017,841,15,Antonio,Giovinazzi
970,2017,840,3,Lance,Stroll
971,2017,20,6,Sebastian,Vettel
971,2017,1,131,Lewis,Hamilton
971,2017,822,131,Valtteri,Bottas
971,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
971,2017,817,9,Daniel,Ricciardo
971,2017,13,3,Felipe,Massa
971,2017,815,10,Sergio,PÃ©rez
971,2017,154,210,Romain,Grosjean
971,2017,807,4,Nico,HÃ¼lkenberg
971,2017,839,10,Esteban,Ocon
971,2017,836,15,Pascal,Wehrlein
971,2017,826,5,Daniil,Kvyat
971,2017,835,4,Jolyon,Palmer
971,2017,4,1,Fernando,Alonso
971,2017,828,15,Marcus,Ericsson
971,2017,832,5,Carlos,Sainz
971,2017,840,3,Lance,Stroll
971,2017,830,9,Max,Verstappen
971,2017,825,210,Kevin,Magnussen
971,2017,838,1,Stoffel,Vandoorne
972,2017,822,131,Valtteri,Bottas
972,2017,20,6,Sebastian,Vettel
972,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
972,2017,1,131,Lewis,Hamilton
972,2017,830,9,Max,Verstappen
972,2017,815,10,Sergio,PÃ©rez
972,2017,839,10,Esteban,Ocon
972,2017,807,4,Nico,HÃ¼lkenberg
972,2017,13,3,Felipe,Massa
972,2017,832,5,Carlos,Sainz
972,2017,840,3,Lance,Stroll
972,2017,826,5,Daniil,Kvyat
972,2017,825,210,Kevin,Magnussen
972,2017,838,1,Stoffel,Vandoorne
972,2017,828,15,Marcus,Ericsson
972,2017,836,15,Pascal,Wehrlein
972,2017,817,9,Daniel,Ricciardo
972,2017,835,4,Jolyon,Palmer
972,2017,154,210,Romain,Grosjean
972,2017,4,1,Fernando,Alonso
973,2017,1,131,Lewis,Hamilton
973,2017,20,6,Sebastian,Vettel
973,2017,817,9,Daniel,Ricciardo
973,2017,815,10,Sergio,PÃ©rez
973,2017,839,10,Esteban,Ocon
973,2017,807,4,Nico,HÃ¼lkenberg
973,2017,832,5,Carlos,Sainz
973,2017,836,15,Pascal,Wehrlein
973,2017,826,5,Daniil,Kvyat
973,2017,154,210,Romain,Grosjean
973,2017,828,15,Marcus,Ericsson
973,2017,4,1,Fernando,Alonso
973,2017,13,3,Felipe,Massa
973,2017,825,210,Kevin,Magnussen
973,2017,835,4,Jolyon,Palmer
973,2017,840,3,Lance,Stroll
973,2017,822,131,Valtteri,Bottas
973,2017,838,1,Stoffel,Vandoorne
973,2017,830,9,Max,Verstappen
973,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
974,2017,20,6,Sebastian,Vettel
974,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
974,2017,817,9,Daniel,Ricciardo
974,2017,822,131,Valtteri,Bottas
974,2017,830,9,Max,Verstappen
974,2017,832,5,Carlos,Sainz
974,2017,1,131,Lewis,Hamilton
974,2017,154,210,Romain,Grosjean
974,2017,13,3,Felipe,Massa
974,2017,825,210,Kevin,Magnussen
974,2017,835,4,Jolyon,Palmer
974,2017,839,10,Esteban,Ocon
974,2017,815,10,Sergio,PÃ©rez
974,2017,826,5,Daniil,Kvyat
974,2017,840,3,Lance,Stroll
974,2017,838,1,Stoffel,Vandoorne
974,2017,828,15,Marcus,Ericsson
974,2017,18,1,Jenson,Button
974,2017,836,15,Pascal,Wehrlein
974,2017,807,4,Nico,HÃ¼lkenberg
975,2017,1,131,Lewis,Hamilton
975,2017,822,131,Valtteri,Bottas
975,2017,817,9,Daniel,Ricciardo
975,2017,20,6,Sebastian,Vettel
975,2017,815,10,Sergio,PÃ©rez
975,2017,839,10,Esteban,Ocon
975,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
975,2017,807,4,Nico,HÃ¼lkenberg
975,2017,840,3,Lance,Stroll
975,2017,154,210,Romain,Grosjean
975,2017,835,4,Jolyon,Palmer
975,2017,825,210,Kevin,Magnussen
975,2017,828,15,Marcus,Ericsson
975,2017,838,1,Stoffel,Vandoorne
975,2017,836,15,Pascal,Wehrlein
975,2017,4,1,Fernando,Alonso
975,2017,826,5,Daniil,Kvyat
975,2017,830,9,Max,Verstappen
975,2017,13,3,Felipe,Massa
975,2017,832,5,Carlos,Sainz
976,2017,817,9,Daniel,Ricciardo
976,2017,822,131,Valtteri,Bottas
976,2017,840,3,Lance,Stroll
976,2017,20,6,Sebastian,Vettel
976,2017,1,131,Lewis,Hamilton
976,2017,839,10,Esteban,Ocon
976,2017,825,210,Kevin,Magnussen
976,2017,832,5,Carlos,Sainz
976,2017,4,1,Fernando,Alonso
976,2017,836,15,Pascal,Wehrlein
976,2017,828,15,Marcus,Ericsson
976,2017,838,1,Stoffel,Vandoorne
976,2017,154,210,Romain,Grosjean
976,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
976,2017,815,10,Sergio,PÃ©rez
976,2017,13,3,Felipe,Massa
976,2017,807,4,Nico,HÃ¼lkenberg
976,2017,830,9,Max,Verstappen
976,2017,826,5,Daniil,Kvyat
976,2017,835,4,Jolyon,Palmer
841,2011,24,164,Vitantonio,Liuzzi
841,2011,39,164,Narain,Karthikeyan
846,2011,815,15,Sergio,PÃ©rez
977,2017,822,131,Valtteri,Bottas
977,2017,20,6,Sebastian,Vettel
977,2017,817,9,Daniel,Ricciardo
977,2017,1,131,Lewis,Hamilton
977,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
977,2017,154,210,Romain,Grosjean
977,2017,815,10,Sergio,PÃ©rez
977,2017,839,10,Esteban,Ocon
977,2017,13,3,Felipe,Massa
977,2017,840,3,Lance,Stroll
977,2017,835,4,Jolyon,Palmer
977,2017,838,1,Stoffel,Vandoorne
977,2017,807,4,Nico,HÃ¼lkenberg
977,2017,836,15,Pascal,Wehrlein
977,2017,828,15,Marcus,Ericsson
977,2017,826,5,Daniil,Kvyat
977,2017,832,5,Carlos,Sainz
977,2017,825,210,Kevin,Magnussen
977,2017,4,1,Fernando,Alonso
977,2017,830,9,Max,Verstappen
978,2017,1,131,Lewis,Hamilton
978,2017,822,131,Valtteri,Bottas
978,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
978,2017,830,9,Max,Verstappen
978,2017,817,9,Daniel,Ricciardo
978,2017,807,4,Nico,HÃ¼lkenberg
978,2017,20,6,Sebastian,Vettel
978,2017,839,10,Esteban,Ocon
978,2017,815,10,Sergio,PÃ©rez
978,2017,13,3,Felipe,Massa
978,2017,838,1,Stoffel,Vandoorne
978,2017,825,210,Kevin,Magnussen
978,2017,154,210,Romain,Grosjean
978,2017,828,15,Marcus,Ericsson
978,2017,826,5,Daniil,Kvyat
978,2017,840,3,Lance,Stroll
978,2017,836,15,Pascal,Wehrlein
978,2017,4,1,Fernando,Alonso
978,2017,832,5,Carlos,Sainz
978,2017,835,4,Jolyon,Palmer
979,2017,20,6,Sebastian,Vettel
979,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
979,2017,822,131,Valtteri,Bottas
979,2017,1,131,Lewis,Hamilton
979,2017,830,9,Max,Verstappen
979,2017,4,1,Fernando,Alonso
979,2017,832,5,Carlos,Sainz
979,2017,815,10,Sergio,PÃ©rez
979,2017,839,10,Esteban,Ocon
979,2017,838,1,Stoffel,Vandoorne
979,2017,826,5,Daniil,Kvyat
979,2017,835,4,Jolyon,Palmer
979,2017,825,210,Kevin,Magnussen
979,2017,840,3,Lance,Stroll
979,2017,836,15,Pascal,Wehrlein
979,2017,828,15,Marcus,Ericsson
979,2017,807,4,Nico,HÃ¼lkenberg
979,2017,814,3,Paul,di Resta
979,2017,154,210,Romain,Grosjean
979,2017,817,9,Daniel,Ricciardo
980,2017,1,131,Lewis,Hamilton
980,2017,20,6,Sebastian,Vettel
980,2017,817,9,Daniel,Ricciardo
980,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
980,2017,822,131,Valtteri,Bottas
980,2017,807,4,Nico,HÃ¼lkenberg
980,2017,154,210,Romain,Grosjean
980,2017,13,3,Felipe,Massa
980,2017,839,10,Esteban,Ocon
980,2017,832,5,Carlos,Sainz
980,2017,840,3,Lance,Stroll
980,2017,826,5,Daniil,Kvyat
980,2017,835,4,Jolyon,Palmer
980,2017,838,1,Stoffel,Vandoorne
980,2017,825,210,Kevin,Magnussen
980,2017,828,15,Marcus,Ericsson
980,2017,815,10,Sergio,PÃ©rez
980,2017,4,1,Fernando,Alonso
980,2017,830,9,Max,Verstappen
980,2017,836,15,Pascal,Wehrlein
981,2017,1,131,Lewis,Hamilton
981,2017,822,131,Valtteri,Bottas
981,2017,20,6,Sebastian,Vettel
981,2017,817,9,Daniel,Ricciardo
981,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
981,2017,839,10,Esteban,Ocon
981,2017,840,3,Lance,Stroll
981,2017,13,3,Felipe,Massa
981,2017,815,10,Sergio,PÃ©rez
981,2017,830,9,Max,Verstappen
981,2017,825,210,Kevin,Magnussen
981,2017,826,5,Daniil,Kvyat
981,2017,807,4,Nico,HÃ¼lkenberg
981,2017,832,5,Carlos,Sainz
981,2017,154,210,Romain,Grosjean
981,2017,836,15,Pascal,Wehrlein
981,2017,4,1,Fernando,Alonso
981,2017,828,15,Marcus,Ericsson
981,2017,838,1,Stoffel,Vandoorne
981,2017,835,4,Jolyon,Palmer
982,2017,1,131,Lewis,Hamilton
982,2017,817,9,Daniel,Ricciardo
982,2017,822,131,Valtteri,Bottas
982,2017,832,5,Carlos,Sainz
982,2017,815,10,Sergio,PÃ©rez
982,2017,835,4,Jolyon,Palmer
982,2017,838,1,Stoffel,Vandoorne
982,2017,840,3,Lance,Stroll
982,2017,154,210,Romain,Grosjean
982,2017,839,10,Esteban,Ocon
982,2017,13,3,Felipe,Massa
982,2017,836,15,Pascal,Wehrlein
982,2017,825,210,Kevin,Magnussen
982,2017,807,4,Nico,HÃ¼lkenberg
982,2017,828,15,Marcus,Ericsson
982,2017,826,5,Daniil,Kvyat
982,2017,4,1,Fernando,Alonso
982,2017,20,6,Sebastian,Vettel
982,2017,830,9,Max,Verstappen
982,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
983,2017,830,9,Max,Verstappen
983,2017,1,131,Lewis,Hamilton
983,2017,817,9,Daniel,Ricciardo
983,2017,20,6,Sebastian,Vettel
983,2017,822,131,Valtteri,Bottas
983,2017,815,10,Sergio,PÃ©rez
983,2017,838,1,Stoffel,Vandoorne
983,2017,840,3,Lance,Stroll
983,2017,13,3,Felipe,Massa
983,2017,839,10,Esteban,Ocon
983,2017,4,1,Fernando,Alonso
983,2017,825,210,Kevin,Magnussen
983,2017,154,210,Romain,Grosjean
983,2017,842,5,Pierre,Gasly
983,2017,835,4,Jolyon,Palmer
983,2017,807,4,Nico,HÃ¼lkenberg
983,2017,836,15,Pascal,Wehrlein
983,2017,828,15,Marcus,Ericsson
983,2017,832,5,Carlos,Sainz
983,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
984,2017,1,131,Lewis,Hamilton
984,2017,830,9,Max,Verstappen
984,2017,817,9,Daniel,Ricciardo
984,2017,822,131,Valtteri,Bottas
984,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
984,2017,839,10,Esteban,Ocon
984,2017,815,10,Sergio,PÃ©rez
984,2017,825,210,Kevin,Magnussen
984,2017,154,210,Romain,Grosjean
984,2017,13,3,Felipe,Massa
984,2017,4,1,Fernando,Alonso
984,2017,835,4,Jolyon,Palmer
984,2017,842,5,Pierre,Gasly
984,2017,838,1,Stoffel,Vandoorne
984,2017,836,15,Pascal,Wehrlein
984,2017,840,3,Lance,Stroll
984,2017,807,4,Nico,HÃ¼lkenberg
984,2017,828,15,Marcus,Ericsson
984,2017,20,6,Sebastian,Vettel
984,2017,832,5,Carlos,Sainz
985,2017,1,131,Lewis,Hamilton
985,2017,20,6,Sebastian,Vettel
985,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
985,2017,830,9,Max,Verstappen
985,2017,822,131,Valtteri,Bottas
985,2017,839,10,Esteban,Ocon
985,2017,832,4,Carlos,Sainz
985,2017,815,10,Sergio,PÃ©rez
985,2017,13,3,Felipe,Massa
985,2017,826,5,Daniil,Kvyat
985,2017,840,3,Lance,Stroll
985,2017,838,1,Stoffel,Vandoorne
985,2017,843,5,Brendon,Hartley
985,2017,154,210,Romain,Grosjean
985,2017,828,15,Marcus,Ericsson
985,2017,825,210,Kevin,Magnussen
985,2017,4,1,Fernando,Alonso
985,2017,817,9,Daniel,Ricciardo
985,2017,836,15,Pascal,Wehrlein
985,2017,807,4,Nico,HÃ¼lkenberg
986,2017,830,9,Max,Verstappen
986,2017,822,131,Valtteri,Bottas
986,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
986,2017,20,6,Sebastian,Vettel
986,2017,839,10,Esteban,Ocon
986,2017,840,3,Lance,Stroll
986,2017,815,10,Sergio,PÃ©rez
986,2017,825,210,Kevin,Magnussen
986,2017,1,131,Lewis,Hamilton
986,2017,4,1,Fernando,Alonso
986,2017,13,3,Felipe,Massa
986,2017,838,1,Stoffel,Vandoorne
986,2017,842,5,Pierre,Gasly
986,2017,836,15,Pascal,Wehrlein
986,2017,154,210,Romain,Grosjean
986,2017,832,4,Carlos,Sainz
986,2017,828,15,Marcus,Ericsson
986,2017,843,5,Brendon,Hartley
986,2017,807,4,Nico,HÃ¼lkenberg
986,2017,817,9,Daniel,Ricciardo
987,2017,20,6,Sebastian,Vettel
987,2017,822,131,Valtteri,Bottas
987,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
987,2017,1,131,Lewis,Hamilton
987,2017,830,9,Max,Verstappen
987,2017,817,9,Daniel,Ricciardo
987,2017,13,3,Felipe,Massa
987,2017,4,1,Fernando,Alonso
987,2017,815,10,Sergio,PÃ©rez
987,2017,807,4,Nico,HÃ¼lkenberg
987,2017,832,4,Carlos,Sainz
987,2017,842,5,Pierre,Gasly
987,2017,828,15,Marcus,Ericsson
987,2017,836,15,Pascal,Wehrlein
987,2017,154,210,Romain,Grosjean
987,2017,840,3,Lance,Stroll
987,2017,843,5,Brendon,Hartley
987,2017,839,10,Esteban,Ocon
987,2017,838,1,Stoffel,Vandoorne
987,2017,825,210,Kevin,Magnussen
988,2017,822,131,Valtteri,Bottas
988,2017,1,131,Lewis,Hamilton
988,2017,20,6,Sebastian,Vettel
988,2017,8,6,Kimi,RÃ¤ikkÃ¶nen
988,2017,830,9,Max,Verstappen
988,2017,807,4,Nico,HÃ¼lkenberg
988,2017,815,10,Sergio,PÃ©rez
988,2017,839,10,Esteban,Ocon
988,2017,4,1,Fernando,Alonso
988,2017,13,3,Felipe,Massa
988,2017,154,210,Romain,Grosjean
988,2017,838,1,Stoffel,Vandoorne
988,2017,825,210,Kevin,Magnussen
988,2017,836,15,Pascal,Wehrlein
988,2017,843,5,Brendon,Hartley
988,2017,842,5,Pierre,Gasly
988,2017,828,15,Marcus,Ericsson
988,2017,840,3,Lance,Stroll
988,2017,832,4,Carlos,Sainz
988,2017,817,9,Daniel,Ricciardo
989,2018,20,6,Sebastian,Vettel
989,2018,1,131,Lewis,Hamilton
989,2018,8,6,Kimi,RÃ¤ikkÃ¶nen
989,2018,817,9,Daniel,Ricciardo
989,2018,4,1,Fernando,Alonso
989,2018,830,9,Max,Verstappen
989,2018,807,4,Nico,HÃ¼lkenberg
989,2018,822,131,Valtteri,Bottas
989,2018,838,1,Stoffel,Vandoorne
989,2018,832,4,Carlos,Sainz
989,2018,815,10,Sergio,PÃ©rez
989,2018,839,10,Esteban,Ocon
989,2018,844,15,Charles,Leclerc
989,2018,840,3,Lance,Stroll
989,2018,843,5,Brendon,Hartley
989,2018,154,210,Romain,Grosjean
989,2018,825,210,Kevin,Magnussen
989,2018,842,5,Pierre,Gasly
989,2018,828,15,Marcus,Ericsson
989,2018,845,3,Sergey,Sirotkin
990,2018,20,6,Sebastian,Vettel
990,2018,822,131,Valtteri,Bottas
990,2018,1,131,Lewis,Hamilton
990,2018,842,5,Pierre,Gasly
990,2018,825,210,Kevin,Magnussen
990,2018,807,4,Nico,HÃ¼lkenberg
990,2018,4,1,Fernando,Alonso
990,2018,838,1,Stoffel,Vandoorne
990,2018,828,15,Marcus,Ericsson
990,2018,839,10,Esteban,Ocon
990,2018,832,4,Carlos,Sainz
990,2018,844,15,Charles,Leclerc
990,2018,154,210,Romain,Grosjean
990,2018,840,3,Lance,Stroll
990,2018,845,3,Sergey,Sirotkin
990,2018,815,10,Sergio,PÃ©rez
990,2018,843,5,Brendon,Hartley
990,2018,8,6,Kimi,RÃ¤ikkÃ¶nen
990,2018,830,9,Max,Verstappen
990,2018,817,9,Daniel,Ricciardo
991,2018,817,9,Daniel,Ricciardo
991,2018,822,131,Valtteri,Bottas
991,2018,8,6,Kimi,RÃ¤ikkÃ¶nen
991,2018,1,131,Lewis,Hamilton
991,2018,830,9,Max,Verstappen
991,2018,807,4,Nico,HÃ¼lkenberg
991,2018,4,1,Fernando,Alonso
991,2018,20,6,Sebastian,Vettel
991,2018,832,4,Carlos,Sainz
991,2018,825,210,Kevin,Magnussen
991,2018,839,10,Esteban,Ocon
991,2018,815,10,Sergio,PÃ©rez
991,2018,838,1,Stoffel,Vandoorne
991,2018,840,3,Lance,Stroll
991,2018,845,3,Sergey,Sirotkin
991,2018,828,15,Marcus,Ericsson
991,2018,154,210,Romain,Grosjean
991,2018,842,5,Pierre,Gasly
991,2018,844,15,Charles,Leclerc
991,2018,843,5,Brendon,Hartley
992,2018,1,131,Lewis,Hamilton
992,2018,8,6,Kimi,RÃ¤ikkÃ¶nen
992,2018,815,10,Sergio,PÃ©rez
992,2018,20,6,Sebastian,Vettel
992,2018,832,4,Carlos,Sainz
992,2018,844,15,Charles,Leclerc
992,2018,4,1,Fernando,Alonso
992,2018,840,3,Lance,Stroll
992,2018,838,1,Stoffel,Vandoorne
992,2018,843,5,Brendon,Hartley
992,2018,828,15,Marcus,Ericsson
992,2018,842,5,Pierre,Gasly
992,2018,825,210,Kevin,Magnussen
992,2018,822,131,Valtteri,Bottas
992,2018,154,210,Romain,Grosjean
992,2018,830,9,Max,Verstappen
992,2018,817,9,Daniel,Ricciardo
992,2018,807,4,Nico,HÃ¼lkenberg
992,2018,839,10,Esteban,Ocon
992,2018,845,3,Sergey,Sirotkin
993,2018,1,131,Lewis,Hamilton
993,2018,822,131,Valtteri,Bottas
993,2018,830,9,Max,Verstappen
993,2018,20,6,Sebastian,Vettel
993,2018,817,9,Daniel,Ricciardo
993,2018,825,210,Kevin,Magnussen
993,2018,832,4,Carlos,Sainz
993,2018,4,1,Fernando,Alonso
993,2018,815,10,Sergio,PÃ©rez
993,2018,844,15,Charles,Leclerc
993,2018,840,3,Lance,Stroll
993,2018,843,5,Brendon,Hartley
993,2018,828,15,Marcus,Ericsson
993,2018,845,3,Sergey,Sirotkin
993,2018,838,1,Stoffel,Vandoorne
993,2018,839,10,Esteban,Ocon
993,2018,8,6,Kimi,RÃ¤ikkÃ¶nen
993,2018,154,210,Romain,Grosjean
993,2018,842,5,Pierre,Gasly
993,2018,807,4,Nico,HÃ¼lkenberg
994,2018,817,9,Daniel,Ricciardo
994,2018,20,6,Sebastian,Vettel
994,2018,1,131,Lewis,Hamilton
994,2018,8,6,Kimi,RÃ¤ikkÃ¶nen
994,2018,822,131,Valtteri,Bottas
994,2018,839,10,Esteban,Ocon
